"","FIPS_CODE","Total_Pop","Male_Pop_Prop","Total_White","Total_Black","Total_Hispanic","Total_Other","Total_Households_Below_Poverty","Total_Households_Above_Poverty","total cases","4 week ahead mean error","3 week ahead mean error","2 week ahead mean error","1 week ahead mean error","4 week ahead absolute error mean","3 week ahead absolute error mean","2 week ahead absolute error mean","1 week ahead absolute error mean","4 week ahead absolute error median","3 week ahead absolute error median","2 week ahead absolute error median","1 week ahead absolute error median","4 week ahead absolute error q1","3 week ahead absolute error q1","2 week ahead absolute error q1","1 week ahead absolute error q1","4 week ahead absolute error q3","3 week ahead absolute error q3","2 week ahead absolute error q3","1 week ahead absolute error q3"
"981","20187",2063,0.511391177896268,1918,1,744,144,147,660,312,-1.64864864864865,-1.55405405405405,-1.48648648648649,-1.40540540540541,4.62162162162162,4.41891891891892,4.21621621621622,4.16216216216216,2,2,2,1,1,0,0,0,7,6,5,5
"982","20189",5686,0.506858951811467,5034,37,2049,615,360,1551,825,-1.95945945945946,-1.89189189189189,-1.7027027027027,-1.44594594594595,9.55405405405405,8.86486486486486,7.40540540540541,5.33783783783784,6.5,5,3,3,2,2,1,1,11,11,10,7
"983","20191",23208,0.499008962426749,21908,258,1245,1042,1319,8002,4114,-17.0135135135135,-16.2567567567568,-15.1891891891892,-13.6216216216216,32.9324324324324,29.8783783783784,26.1621621621622,21.2972972972973,15.5,16,12.5,11,6,5.25,5,5,52.5,46.75,35,27.5
"984","20193",7824,0.487730061349693,7380,143,471,301,460,2841,1562,-3,-2.78378378378378,-2.5,-2.24324324324324,12.7027027027027,10.7027027027027,9.93243243243243,8.37837837837838,7.5,6,5.5,3.5,2,2,1,1,20,17,15,12.75
"985","20195",2858,0.507347795661302,2750,3,58,105,92,1288,595,-1.16216216216216,-1.09459459459459,-1.01351351351351,-0.891891891891892,5.2972972972973,4.60810810810811,4.41891891891892,3.81081081081081,3,1,2,2,1,0,0,0.25,6.75,6,5,4
"986","20197",6888,0.507694541231127,6613,32,247,243,170,2579,1214,-2.90540540540541,-2.7972972972973,-2.68918918918919,-2.60810810810811,12.9054054054054,11.9594594594595,10.7702702702703,7.98648648648649,7,6,5,4.5,2.25,1.25,2,1,17.75,17,15.5,10.75
"987","20199",1575,0.501587301587302,1491,4,83,80,69,564,255,-0.756756756756757,-0.743243243243243,-0.662162162162162,-0.648648648648649,4,3.52702702702703,3.01351351351351,2.13513513513514,2,2,1,1,0,0,0,0,4,4,3.75,2
"988","20201",5525,0.514751131221719,5329,16,189,180,297,2047,870,-3.27027027027027,-3.10810810810811,-2.77027027027027,-2.44594594594595,12.2972972972973,10.8648648648649,9.36486486486486,8.04054054054054,5,4,4,3.5,1.25,1,1,1,11.75,11,9.75,8
"989","20203",2143,0.475501633224452,1931,19,625,193,71,832,312,-1.02702702702703,-1,-0.945945945945946,-0.864864864864865,3.97297297297297,3.72972972972973,3.32432432432432,2.51351351351351,1,1,1,1,0,0,0,0,5,4.75,4.75,3
"990","20205",8780,0.491799544419134,8300,49,267,431,627,3168,1946,-7,-6.78378378378378,-6.36486486486486,-5.90540540540541,16.7297297297297,15.1621621621622,13.527027027027,11.5810810810811,15,11,8,6,5,4,3.25,2,22.75,22,18,16.75
"991","20207",3170,0.499369085173502,2970,34,30,166,322,1154,511,-2.74324324324324,-2.56756756756757,-2.31081081081081,-2,5.77027027027027,5.2972972972973,4.77027027027027,4.59459459459459,4,3,2,2,1,1,1,1,8,8,6.75,6
"992","20209",164345,0.494654537710305,98246,37018,46738,29081,11691,48292,33973,-93.2702702702703,-90.4864864864865,-86.2027027027027,-81.2972972972973,230.594594594595,190.189189189189,171.391891891892,147.918918918919,165,115.5,104,63,58.25,35,36.5,37,349.25,297.75,257.25,196.25
"993","21001",19241,0.49503664050725,18201,631,363,409,1570,5450,3940,-18.5540540540541,-17.2027027027027,-16.1621621621622,-14.8783783783784,37.0675675675676,36.2027027027027,35.0810810810811,29.1216216216216,25,24,22,15,10.75,13,8.5,6,52.5,47.25,40.75,32
"994","21003",20794,0.497210733865538,19821,311,428,662,1529,6168,4978,-27.5810810810811,-26.1891891891892,-24.0540540540541,-21.6621621621622,47.527027027027,42.9189189189189,39.027027027027,34.5810810810811,22.5,24,17.5,16,11.25,7.25,7,9,60,49.75,39.75,28.25
"995","21005",22214,0.489466102457909,21159,566,383,489,1253,7374,4112,-24.5540540540541,-22.3783783783784,-20.1891891891892,-18.5675675675676,37.1216216216216,33.8378378378378,28.5405405405405,26,17,15,12,10,7,7,4,3,56,47.75,38.25,24.5
"996","21007",8090,0.49344870210136,7549,336,103,205,488,2597,875,-4.02702702702703,-3.86486486486486,-3.60810810810811,-3.28378378378378,7.32432432432432,6.83783783783784,6.68918918918919,5.95945945945946,4,4,4,3,2,1.25,2,1,11.25,8,8,8
"997","21009",43680,0.484546703296703,40451,1643,1362,1586,3372,13593,10582,-65.7162162162162,-59.9459459459459,-54.2837837837838,-48.8513513513514,97.9054054054054,88.945945945946,76.4189189189189,65.0945945945946,47,52.5,34.5,26,9.25,8.25,6,5.25,141,119.5,95.25,56.5
"998","21011",12268,0.496902510596674,11773,141,195,354,997,3627,2167,-9.66216216216216,-9.24324324324324,-9.17567567567568,-8.98648648648649,19.8783783783784,18.5675675675676,16.7972972972973,15.4459459459459,15.5,14,13,8,5.25,7,5,2,24.75,22.75,21,23.25
"999","21013",27188,0.490105929086362,25920,783,279,485,3855,7085,7804,-47.972972972973,-45.8243243243243,-42.7297297297297,-39.2567567567568,73.4594594594595,68.0135135135135,59.5675675675676,51.1486486486486,26,28.5,20,13,9.25,9,7.25,8,85,82,72.75,52.5
"1000","21015",129095,0.496231457453813,117202,3941,5339,7952,3346,43058,26721,-90.5135135135135,-85.2162162162162,-79.2297297297297,-73.5945945945946,189.864864864865,170.567567567568,145.310810810811,117.648648648649,151,140.5,96.5,63,58,51.25,35.5,25,254,235,172,152.75
"1001","21017",20144,0.480043685464654,18216,1435,1382,493,1318,6810,4129,-25.5675675675676,-23.7162162162162,-21.5540540540541,-19.4189189189189,38.3783783783784,34.472972972973,31.2837837837838,26.1756756756757,19.5,17,14,11,9,6.25,8,6,51.25,45,33.75,20
"1002","21019",48091,0.498180532740014,45435,1234,850,1422,3832,14966,10829,-56.3108100675601,-52.7162150675561,-48.027027027027,-43.6216216216216,102.527026283776,93.4189177702588,86.5945945945946,72.8108108108108,47.5,43.5,35.5,24,16.4999862498625,15.25,16,10.5,152.25,134.75,110.25,76.5
"1003","21021",29913,0.498211479958546,26374,2114,987,1425,1713,9271,6850,-34.2432432432432,-32.3108108108108,-29.5,-27.0810810810811,68.4054054054054,62.0945945945946,54.472972972973,45.9459459459459,29.5,23.5,16.5,15.5,9,8.75,6.25,7,109.75,89.75,81.25,60.75
"1004","21023",8306,0.503611846857693,8038,3,148,265,651,2726,1521,-7.33783783783784,-6.7027027027027,-6.22972972972973,-6.24324324324324,14.3648648648649,13.3513513513514,12.5540540540541,11.4324324324324,10,9,8,7,3.25,3.5,4,2,25,20.5,15.75,13.75
"1005","21025",13116,0.501448612381824,12779,146,140,191,1883,3439,2544,-18.3378373648601,-17.1756756756757,-15.6621621621622,-13.8108108108108,28.6081076351304,25.3108108108108,23.2567567567568,19.6756756756757,14,11,11.5,8,6.25,5,3.25,3,32.25,26.75,22.75,19.25
"1006","21027",20080,0.502390438247012,19164,369,289,547,1401,6274,3734,-24.8513513513514,-23.4459459459459,-21.9459459459459,-21.0945945945946,39.9054054054054,37.7972972972973,34,28.9594594594595,18.5,21.5,14,11.5,7,6.25,6,4.25,59.25,50.5,42.5,31
"1007","21029",79466,0.498666096192082,76302,615,1479,2549,3005,26369,15961,-77.1756756756757,-73.6081081081081,-67.7702702702703,-61.5540540540541,158.067567567568,146.148648648649,135.581081081081,119.959459459459,95,80,72.5,53,40,23.25,15.75,15.5,205.5,184.5,182.75,115.75
"1008","21031",12745,0.503099254609651,12351,46,408,348,958,4038,2892,-12.5945945945946,-11.5675675675676,-10.2162162162162,-8.58108108108108,29.6216216216216,26.027027027027,23.5405405405405,20.6891891891892,18,14.5,13,11,8,6,6,4,41,36.25,29.75,24.75
"1009","21033",12727,0.484638956549069,11743,840,221,144,747,4429,2942,-9.17567567567568,-8,-6.98648648648649,-6.63513513513514,36.8243243243243,35.7567567567568,32.7702702702703,27.3378378378378,22,19,14.5,9,4,4,3,3,46,44.75,48.75,30.25
"1010","21035",38776,0.485300185681865,35338,1326,1036,2112,3472,11169,6729,-26.5135135135135,-25.0675675675676,-23.2702702702703,-21.472972972973,54.8918918918919,48.0675675675676,41.8378378378378,33.8513513513514,41.5,25.5,19,11.5,7,5.25,6,4,85,83.25,67,47
"1011","21037",92267,0.489058926810235,86527,2951,1852,2789,4805,31503,16495,-62.9054054054054,-58.8108108108108,-53.5135135135135,-48.0540540540541,126.905405405405,115.297297297297,95.7297297297297,77.2432432432432,86,83.5,62,36,37.75,32.75,19.25,14.25,190.75,173,132.25,95.75
"1012","21039",4841,0.484197479859533,4615,65,105,161,336,1684,801,-2.2027027027027,-2.18918918918919,-2,-1.89189189189189,6.63513513513514,6.02702702702703,5.45945945945946,4.97297297297297,4,4,3,3,2,2,1,1,10,7,9,9
"1013","21041",10711,0.509289515451405,9860,318,733,533,872,3109,2478,-14.5405405405405,-13.5,-12.472972972973,-11.3243243243243,23.972972972973,22.527027027027,21.3108108108108,18.3513513513514,11,10,8,7,4,4,3,3,33.5,28.75,29,18
"1014","21043",27290,0.492378160498351,26642,267,251,381,2729,7243,6017,-39.4864864864865,-37.6486486486486,-35.0405405405405,-32.1891891891892,56.8378378378378,51,46.3918918918919,43.8378378378378,28.5,21,17.5,17.5,12.25,9,9,7,74.5,66,48.5,50
"1015","21045",15796,0.489870853380603,15369,112,459,315,1543,4787,3568,-21.0945924999791,-20.027027027027,-19.1081081081081,-17.9054054054054,35.2837816891682,34.1891891891892,32,26.7702702702703,24,23.5,22.5,19.5,7.5,11.25,6.25,5,44.75,38,42.25,27
"1016","21047",72263,0.531544497183898,51543,15316,5600,5404,5024,20658,12973,-55.4054054054054,-51.2702702702703,-45.8243243243243,-42.2702702702703,100.054054054054,88.4324324324324,74.9864864864865,64.5945945945946,61.5,49.5,42,33.5,25.25,21.25,20,9.5,128.25,111.75,96.5,65.5
"1017","21049",35872,0.489880686886708,33250,1663,1029,959,2066,12361,7066,-36.9594557769902,-34.7432432432432,-32.5,-30.1621621621622,59.9864828040172,57.8513513513514,52.3918918918919,46.3783783783784,32.5,32.5,31.5,27,17.5,16,12,9.25,90.5,88.75,59.25,56.75
"1018","21051",20621,0.525047281897095,19309,696,559,616,2950,4675,7226,-42.2162160472956,-40.5945945945946,-38.7702702702703,-35.1486486486486,74.9729728040524,66.7567567567568,59.3378378378378,54.3108108108108,30,25,23.5,17.5,10,10,10,7,125.25,97,75.75,69.25
"1019","21053",10211,0.497894427578102,9971,43,289,197,977,2858,2587,-8.81081081081081,-7.91891891891892,-6.95945945945946,-6.32432432432432,20.8108108108108,20.6756756756757,19.6351351351351,17.5405405405405,9,12,8,8,2,3,2,2,33.5,26.75,29.5,22.75
"1020","21055",9083,0.505669932841572,8772,109,104,202,632,3013,1525,-7.51351351351351,-6.87837837837838,-6.39189189189189,-6.28378378378378,15.027027027027,13.3648648648649,12.9054054054054,11.5,10,7.5,8,6,4,3.25,4,3,19.75,14.75,16.75,13
"1021","21057",6713,0.489944883062714,6249,262,59,202,711,2058,1390,-6.75675675675676,-6.22972972972973,-5.67567567567568,-4.66216216216216,13.5945945945946,12.5,12.3783783783784,10.1756756756757,9,7,5.5,4,2,2,2,2,19.75,19,18.75,13
"1022","21059",99937,0.487727268178953,90493,4283,3009,5161,6176,33632,22996,-93.4189189189189,-90.027027027027,-84.1756756756757,-78.3108108108108,178.121621621622,158.486486486486,137.391891891892,123.743243243243,110,83.5,68,64,33,25.25,16.25,22,288.25,259.5,182.5,119.75
"1023","21061",12122,0.502639828411153,11584,185,94,353,883,4003,1932,-11,-10.0945945945946,-8.62162162162162,-7.74324324324324,19.7837837837838,18.6081081081081,16.7837837837838,15.6891891891892,11,8.5,7,8,4,3,3,3,27.75,26,22,18
"1024","21063",7517,0.570041239856326,7233,252,22,32,769,1807,1567,-5.55405405405405,-5.31081081081081,-4.77027027027027,-4.45945945945946,19.527027027027,16.2567567567568,16.527027027027,14.8378378378378,7,7,5.5,6,2,2,2,2,26,18.5,18.75,20.75
"1025","21065",14313,0.496332005868791,13972,24,47,317,1783,3720,2848,-19.5540539864858,-17.7297297297297,-16.2297297297297,-15.2027027027027,27.4999999324318,25.8378378378378,23.8783783783784,20.527027027027,12.5,11,11.5,10,7,6,6,3.25,23,24,20.75,19
"1026","21067",318734,0.49085758030207,240264,45876,22854,32594,21181,107625,66193,-250.013513513514,-235.378378378378,-217.567567567568,-201.22972972973,502.040540540541,467.081081081081,404.810810810811,331.797297297297,309,335.5,244,187,104.5,97.5,64.75,52.75,753.25,680.75,543.25,339.25
"1027","21069",14479,0.493542371710753,13930,235,186,314,1011,4877,2812,-15.8243243243243,-14.3243243243243,-13.5540540540541,-13.1486486486486,28.1216216216216,25.7837837837838,22.6621621621622,21.0405405405405,19.5,15.5,11,10.5,5.25,5.25,5,4,39,42,30.5,31
"1028","21071",36926,0.489357092563505,36050,399,295,477,4475,10688,9555,-61.8378378378378,-58.8108108108108,-53.3918918918919,-49.1621621621622,93.9189189189189,82.0810810810811,73.2567567567568,62.0810810810811,47,34.5,30,23,14,12.25,10,10,129.75,114,97.5,54
"1029","21073",50296,0.484929219023382,41527,4779,1618,3990,2152,18723,9338,-46.6756756756757,-44.4324324324324,-40.0135135135135,-36.2837837837838,78.8378378378378,71.7567567567568,63.3108108108108,52.3648648648649,36.5,35,32.5,21,10,14.25,17.25,9.5,118.25,105.5,71.25,45.5
"1030","21075",6210,0.49951690821256,4483,1550,117,177,702,1822,890,-3.21621621621622,-3.16216216216216,-2.93243243243243,-2.7027027027027,7.24324324324324,6.89189189189189,6.33783783783784,5.02702702702703,4,4.5,4.5,3,2,2.25,3,2,10.75,10.75,8.75,6
"1031","21077",8703,0.513960703205791,8134,158,467,411,437,2636,1557,-8.09459459459459,-7.45945945945946,-6.75675675675676,-6.01351351351351,16.2837837837838,15.8918918918919,14.6216216216216,11.6081081081081,9.5,10,8,5,3,3,3,3,23.5,24.25,21.5,13.75
"1032","21079",17328,0.489092797783933,16656,192,390,480,1091,5732,3454,-21.4189189189189,-19.8108108108108,-17.5135135135135,-15.6891891891892,32.6891891891892,30.4594594594595,26.4864864864865,22.9054054054054,13.5,16,11,11,5,4.25,3.25,3.25,47.75,42.25,34.25,23.75
"1033","21081",24915,0.494400963275135,23619,190,673,1106,1384,7465,5378,-26.9054054054054,-25.1216216216216,-22.4864864864865,-21.2837837837838,46.9054054054054,42.527027027027,37.2972972972973,31.8783783783784,40,34.5,30,17.5,16,14,8.25,7.25,63,54.75,47.75,34.5
"1034","21083",37294,0.491982624550866,33724,1633,2402,1937,2741,11743,9580,-51.9324324324324,-49.972972972973,-46.2432432432432,-42.2432432432432,92.6891891891892,83.8378378378378,72.054054054054,58.8378378378378,39.5,38.5,31,28,16,13.25,12.75,13,152,119.5,92.75,62.5
"1035","21085",26178,0.49938879975552,25076,273,374,829,2119,7652,5793,-41.3513499662024,-38.2837837837838,-35.1486486486486,-30.9054054054054,60.3243229391753,54.3648648648649,46.3378378378378,40.527027027027,25.5,25,16,13,12.25,9,8,7,62.75,52.75,39.25,24.75
"1036","21087",11023,0.489249750521637,10467,143,52,413,846,3620,2866,-16.6891891891892,-15.4189189189189,-14.0675675675676,-13.1756756756757,26.9594594594595,24.6891891891892,23.3378378378378,20.3108108108108,13,9.5,12,8.5,5,3.25,3,4.25,37.25,31.5,29,19.5
"1037","21089",35765,0.486816720257235,34664,313,379,788,2224,11833,7991,-47.8783783783784,-44.3648648648649,-39.972972972973,-36.8513513513514,73.9324324324324,68.2567567567568,60.5675675675676,51.6891891891892,32,34,26,23,14.25,13,14,11,109,103.5,77,54.25
"1038","21091",8719,0.515426080972589,8408,122,130,189,384,2917,1905,-8.67567567567568,-8.39189189189189,-7.62162162162162,-6.91891891891892,18.2432432432432,16.1216216216216,14.0540540540541,12.4324324324324,12.5,9.5,6.5,6.5,4,3,2.25,3,30.75,26.75,22.5,14
"1039","21093",108095,0.496998011008835,86022,12403,6154,9670,5693,35418,23498,-142.513513513514,-135,-124.635135135135,-112.824324324324,211.135135135135,190.054054054054,169.635135135135,147.040540540541,122.5,92.5,75.5,59.5,36,24.75,31.25,23.5,273.5,245.25,204.5,136.75
"1040","21095",27134,0.483968452863566,25899,699,247,536,3874,7339,6865,-43.9324324324324,-40.2972972972973,-36.7297297297297,-33.7702702702703,66.3378378378378,60.0540540540541,53.7837837837838,46.5810810810811,36.5,30,27,19,11,13.5,11,4.25,97.25,70.25,63,49
"1041","21097",18668,0.489929290764945,17812,361,445,495,1315,5834,4324,-25.7702702702703,-24.1081081081081,-21.7027027027027,-19.4459459459459,42.472972972973,40.027027027027,34.3243243243243,28.6891891891892,19,19.5,14,15,6.25,9,7,5,72.75,57.75,53.75,27.75
"1042","21099",18627,0.492081387233586,17386,776,343,465,1708,5603,4651,-26.7297297297297,-24.7567567567568,-22.3243243243243,-20.2702702702703,47.7567567567568,45.6756756756757,40.3513513513514,33.5675675675676,33.5,29,21,16.5,6,7.25,5.25,6,70,71.5,59.75,39
"1043","21101",46137,0.483949975074235,40608,3384,1152,2145,3263,15217,10763,-50.4054054054054,-48.8648648648649,-46.0540540540541,-43,90.8648648648649,84.4054054054054,76.2972972972973,61.7837837837838,53,49.5,48.5,33,17,19.25,18,11.25,142.75,128,105,69.5
"1044","21103",15814,0.494055899835589,14758,456,511,600,1028,4971,3340,-19.3918918918919,-18.2027027027027,-17.1216216216216,-15.5135135135135,29.9594594594595,27.0135135135135,24.3648648648649,21.8108108108108,16,10.5,9.5,8,5,5,3.25,3.25,34.5,32.75,30.5,22.5
"1045","21105",4568,0.466943957968476,3983,431,53,154,337,1518,742,-2.99999969594291,-2.97297266891588,-2.81081081081081,-2.60810810810811,6.91891922297601,6.45945915540236,6.16216216216216,5.06756756756757,6,5,4.5,3,2,2,2,1,9,9,8.75,7
"1046","21107",45664,0.486575858444289,41081,2907,932,1676,3441,15119,10523,-54.3378378378378,-51.2162162162162,-47.7972972972973,-44.3513513513514,81.7432432432432,76.7567567567568,68.0135135135135,62.0540540540541,55,52.5,34.5,31.5,19.5,18.5,16,12.5,109.5,101.5,74.75,66.5
"1047","21109",13373,0.49764450758992,13316,13,13,44,1648,3807,3324,-19.8378372297237,-18.3918918918919,-16.7027027027027,-15.0675675675676,32.8918912837777,28.9594594594595,26.972972972973,25.8513513513514,14.5,11.5,8,9,5,3,3,3,39.75,28.75,33.5,29
"1048","21111",767154,0.483402289501195,551540,164685,40117,50929,43541,266777,151975,-571.756756756757,-546.22972972973,-508.756756756757,-473.932432432432,1070.05405405405,955.418918918919,821.081081081081,655.959459459459,631,615.5,494.5,285,280.5,286.75,169.75,111.5,1540.25,1344.75,1045.5,583.75
"1049","21113",52422,0.486036396932586,47834,2121,1759,2467,2998,15775,10657,-61.0675675675676,-56.0675675675676,-49.3783783783784,-45.5810810810811,97.0405405405405,87.0675675675676,73.2972972972973,63.6621621621622,66,45,38.5,30,23.25,19,13,14.25,131.25,124,106,63.75
"1050","21115",22843,0.490303375213413,22236,112,89,495,2181,6556,5065,-31.8918918918919,-30.1756756756757,-27.2297297297297,-24.6216216216216,49.7567567567568,45.7972972972973,40.7162162162162,34.8918918918919,34.5,36,30.5,18.5,14,9,8,6,66.75,54.5,49.25,39
"1051","21117",164688,0.494450111726416,148317,7422,5159,8949,7442,56087,30958,-103.472972972973,-96.2162162162162,-87.5135135135135,-80.8243243243243,215.310810810811,193.702702702703,161.891891891892,126.472972972973,158.5,143.5,96,64,62,55.75,32.25,22.25,342,295,219.5,147.75
"1052","21119",15513,0.495906658931219,15183,95,152,235,1952,4396,3029,-21.6216216216216,-20.2297297297297,-17.9189189189189,-15.9864864864865,28.8648648648649,27.3648648648649,24.3513513513514,22.0675675675676,11.5,10,8,8,3,4.25,3,3,37.25,31.5,24.75,16
"1053","21121",31467,0.487177042616074,30444,392,367,631,4117,8153,9858,-67.7837837837838,-63.0540540540541,-55.9864864864865,-50.7297297297297,108.648648648649,100.108108108108,89.1486486486486,78.6216216216216,59,48,36,27,25.25,22.25,12,11,134.75,133,112,83.5
"1054","21123",14156,0.496397287369313,13144,507,459,505,793,4861,3255,-18.6351351351351,-18.0675675675676,-17,-15.6621621621622,33.0135135135135,30.0945945945946,25.9189189189189,23.6891891891892,15.5,11,10.5,10.5,7.25,6.25,5,4,37.75,34.5,28.5,26.75
"1055","21125",60180,0.488733798604187,58374,560,926,1246,5317,17418,19022,-107.175675675676,-103.337837837838,-97.1081081081081,-90.472972972973,175.445945945946,162.418918918919,145.324324324324,126.932432432432,92.5,75.5,64,55,37,41,30,24.25,247.25,219.5,195.5,147.75
"1056","21127",15783,0.50041183551923,15389,87,169,307,1612,4344,3351,-19.2027027027027,-17.9594594594595,-16.9459459459459,-15.4324324324324,30.4189189189189,28.5810810810811,27.4594594594595,24.5675675675676,17.5,16,16,12.5,5.25,5.25,5,4,38.25,35.5,33,29.75
"1057","21129",6751,0.518589838542438,6532,57,40,162,1023,1841,2067,-8.36486486486486,-8.04054054054054,-7.16216216216216,-6.22972972972973,31.0135135135135,29.3648648648649,28.0810810810811,18.7162162162162,7,7,6,5,2.25,4,3,1,26.5,26.25,21.5,13.5
"1058","21131",10472,0.483861726508785,10229,6,73,237,1476,2747,2840,-23.3243243243243,-21.4459459459459,-19.7162162162162,-17.8783783783784,31.4054054054054,29.3378378378378,26.0945945945946,23.9864864864865,11.5,10.5,9,8,5,6,3.25,4.25,38,34.75,28,21.75
"1059","21133",22676,0.488931028400071,22208,88,175,380,3157,6735,5101,-32.9864864864865,-29.7702702702703,-27.1216216216216,-25.1081081081081,50.0675675675676,43.7972972972973,39.1756756756757,34.5945945945946,38.5,23.5,15.5,13,8.25,8.25,8.25,6.25,74.75,49,49.25,36.25
